LIPID_ID,IL_SMILES,IL_head_id,IL_head_SMILES,Tail1_id,Tail1_SMILES,Tail2_id,Tail2_SMILES,Tail3_id,Tail3_SMILES,Tail4_id,Tail4_SMILES,Active_Site_Class,N_Tails,ARCHITECTURE,REACTION_TYP
LNPhub_3V00000137,CCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCC)c1cc(S(=O)(=O)N2CCOCC2)ccc1N(CC)CCC(=O)OCCCCCCCCCCC,M151,CCNc1ccc(S(=O)(=O)N2CCOCC2)cc1N,O11,C=CC(=O)OCCCCCCCCCCC,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000138,CCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCC)c1nccc2cc(N(CCC(=O)OCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCC)ccc12,M1520,Nc1ccc2c(N)nccc2c1,O15,C=CC(=O)OCCCCCCCCCCCCCCC,O15,C=CC(=O)OCCCCCCCCCCCCCCC,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000139,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1c(Cl)c(Cl)c(N(CCC(=O)OCCCCC)CCC(=O)OCCCCC)c2[nH]c(C)nc12,M1589,Cc1nc2c(N)c(Cl)c(Cl)c(N)c2[nH]1,O11,C=CC(=O)OCCCCCCCCCCC,O11,C=CC(=O)OCCCCCCCCCCC,O5,C=CC(=O)OCCCCC,O5,C=CC(=O)OCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000140,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1nn(C)cc1N(CCC(=O)OCCCCCCCC)c1ccccc1,M652,Cn1cc(Nc2ccccc2)c(N)n1,O8,C=CC(=O)OCCCCCCCC,O11,C=CC(=O)OCCCCCCCCCCC,O11,C=CC(=O)OCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000141,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)c1ccc2cc(Br)ccc2c1N(CCC(=O)OCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCC,M1258,Nc1ccc2cc(Br)ccc2c1N,O18,C=CC(=O)OCCCCCCCCCCCCCCCCCC,O18,C=CC(=O)OCCCCCCCCCCCCCCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000142,CCCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCCCC)Cc1cc(N(CCC(=O)OCCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCCC)ccc1F,M1593,NCc1cc(N)ccc1F,O21,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCC,O21,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCC,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000143,CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCCCCC)c1cc([N+](=O)[O-])c(Br)cc1N(CCC(=O)OCCCCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCCCCC,M2107,Nc1cc(Br)c([N+](=O)[O-])cc1N,O21,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCC,O21,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCC,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000144,CCCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCCCC)C(C)c1cc(N(CCC(=O)OCCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCCC)ccn1,M1036,CC(N)c1cc(N)ccn1,O21,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCC,O21,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCC,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000145,CCCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCCCC)c1ccc(F)c(Br)c1N(CCC(=O)OCCCCCCCCC)CCC(=O)OCCCCCCCCC,M2003,Nc1ccc(F)c(Br)c1N,O21,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCC,O21,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCC,O9,C=CC(=O)OCCCCCCCCC,O9,C=CC(=O)OCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000146,CCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCC)CCc1ccnc(N(CCC(=O)OCCCCCCCCC)CCC(=O)OCCCCCCCCC)n1,M1808,NCCc1ccnc(N)n1,O9,C=CC(=O)OCCCCCCCCC,O9,C=CC(=O)OCCCCCCCCC,O9,C=CC(=O)OCCCCCCCCC,O9,C=CC(=O)OCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000147,CCCCCCCCCCCCCCCCOC(=O)CCN1CC[C@@H](C(C)(C)C)C[C@H]1CN(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC,M1252,CC(C)(C)[C@@H]1CCN[C@H](CN)C1,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,O13,C=CC(=O)OCCCCCCCCCCCCC,O13,C=CC(=O)OCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000148,CCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCC)c1noc(-c2ccnc(N(CCC(=O)OCCCCCCCCC)CCC(=O)OCCCCCCCCC)c2)n1,M1414,Nc1cc(-c2nc(N)no2)ccn1,O9,C=CC(=O)OCCCCCCCCC,O9,C=CC(=O)OCCCCCCCCC,O14,C=CC(=O)OCCCCCCCCCCCCCC,O14,C=CC(=O)OCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000149,CCCCCCCCCCCOC(=O)CCN(C)c1nc(Cl)c(N=O)c(N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)n1,M1282,CNc1nc(N)c(N=O)c(Cl)n1,O11,C=CC(=O)OCCCCCCCCCCC,O11,C=CC(=O)OCCCCCCCCCCC,O11,C=CC(=O)OCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000150,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)c1nc(N(CCC(=O)OCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCC)ncc1CO,M1506,Nc1ncc(CO)c(N)n1,O14,C=CC(=O)OCCCCCCCCCCCCCC,O14,C=CC(=O)OCCCCCCCCCCCCCC,O18,C=CC(=O)OCCCCCCCCCCCCCCCCCC,O18,C=CC(=O)OCCCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000151,CCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCCC)c1ncnc2sccc12,M609,NCCNc1ncnc2sccc12,O20,C=CC(=O)OCCCCCCCCCCCCCCCCCCCC,O20,C=CC(=O)OCCCCCCCCCCCCCCCCCCCC,O11,C=CC(=O)OCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000152,CCCCCCCCCCCCCCOC(=O)CCN1Cc2cnc(N(CCC(=O)OCCCCCCCCC)CCC(=O)OCCCCCCCCC)nc2C1,M485,Nc1ncc2c(n1)CNC2,O9,C=CC(=O)OCCCCCCCCC,O9,C=CC(=O)OCCCCCCCCC,O14,C=CC(=O)OCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000153,CCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCC)C(CN(CCC(=O)OCCCCCCCC)CCC(=O)OCCCCCCCC)c1cccc(OC(F)F)c1,M2231,NCC(N)c1cccc(OC(F)F)c1,O8,C=CC(=O)OCCCCCCCC,O8,C=CC(=O)OCCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000154,CCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCC)c1ccc(Cl)cc1CN(CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC,M1778,NCc1cc(Cl)ccc1N,O12,C=CC(=O)OCCCCCCCCCCCC,O12,C=CC(=O)OCCCCCCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000155,CCCCCCCCCCCCCCCCOC(=O)CCN(c1ccc(CN(CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC)cc1)C(C)C,M1597,CC(C)Nc1ccc(CN)cc1,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,O12,C=CC(=O)OCCCCCCCCCCCC,O12,C=CC(=O)OCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000156,CCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCC)c1cc(Cl)nc(N(CCC(=O)OCCCCCCCCC)CCC(=O)OCCCCCCCCC)n1,M1264,Nc1cc(Cl)nc(N)n1,O15,C=CC(=O)OCCCCCCCCCCCCCCC,O15,C=CC(=O)OCCCCCCCCCCCCCCC,O9,C=CC(=O)OCCCCCCCCC,O9,C=CC(=O)OCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000157,CCCCCCOC(=O)CCN(CCC(=O)OCCCCCC)CCN1CCN(CCC(=O)OCCCCC)CC1c1nccn1C,M1455,Cn1ccnc1C1CNCCN1CCN,O5,C=CC(=O)OCCCCC,O6,C=CC(=O)OCCCCCC,O6,C=CC(=O)OCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000158,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)c1cccc(C)n1,M398,Cc1cccc(NCCN)n1,O10,C=CC(=O)OCCCCCCCCCC,O11,C=CC(=O)OCCCCCCCCCCC,O11,C=CC(=O)OCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000159,CCCCCCCCCCCCCCCCCOC(=O)CCN1CCC(c2nccc(N(CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC)n2)CC1,M371,Nc1ccnc(C2CCNCC2)n1,O12,C=CC(=O)OCCCCCCCCCCCC,O12,C=CC(=O)OCCCCCCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000160,CCCCCCCOC(=O)CCN(CCCn1ccnc1)c1ccccc1N(CCC(=O)OCCCCC)CCC(=O)OCCCCC,M1365,Nc1ccccc1NCCCn1ccnc1,O5,C=CC(=O)OCCCCC,O5,C=CC(=O)OCCCCC,O7,C=CC(=O)OCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000161,CCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCC)CCN(CCC(=O)OCCCCC)c1ncnc(CC)c1F,M1563,CCc1ncnc(NCCN)c1F,O5,C=CC(=O)OCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000162,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)C(C)C(=O)NCCN(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC,M2020,CC(N)C(=O)NCCN,O18,C=CC(=O)OCCCCCCCCCCCCCCCCCC,O18,C=CC(=O)OCCCCCCCCCCCCCCCCCC,O11,C=CC(=O)OCCCCCCCCCCC,O11,C=CC(=O)OCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000163,CCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCC)c1cccc(-c2csc(N(CCC(=O)OCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCC)n2)c1,M117,Nc1cccc(-c2csc(N)n2)c1,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000164,CCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCC)c1ncncc1N(CCC(=O)OCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCC,M383,Nc1cncnc1N,O14,C=CC(=O)OCCCCCCCCCCCCCC,O14,C=CC(=O)OCCCCCCCCCCCCCC,O15,C=CC(=O)OCCCCCCCCCCCCCCC,O15,C=CC(=O)OCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000165,CCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCC)c1nc(N(CCC(=O)OCCCCCCC)CCC(=O)OCCCCCCC)ncc1Br,M2248,Nc1ncc(Br)c(N)n1,O7,C=CC(=O)OCCCCCCC,O7,C=CC(=O)OCCCCCCC,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000166,CCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCC)[C@H](C)c1ccc(N(CCC(=O)OCCCCCC)CCC(=O)OCCCCCC)nc1C,M1893,Cc1nc(N)ccc1[C@@H](C)N,O6,C=CC(=O)OCCCCCC,O6,C=CC(=O)OCCCCCC,O13,C=CC(=O)OCCCCCCCCCCCCC,O13,C=CC(=O)OCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000167,CCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCC)c1nc(OCC)ccc1N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC,M617,CCOc1ccc(N)c(N)n1,O11,C=CC(=O)OCCCCCCCCCCC,O11,C=CC(=O)OCCCCCCCCCCC,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000168,CCCCCCCCCCCCCCCOC(=O)CCN(Cc1ccco1)c1c(N(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC)n(CCCC)c(=O)[nH]c1=O,M126,CCCCn1c(N)c(NCc2ccco2)c(=O)[nH]c1=O,O13,C=CC(=O)OCCCCCCCCCCCCC,O13,C=CC(=O)OCCCCCCCCCCCCC,O15,C=CC(=O)OCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000169,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C[C@H]1CO[C@@H]2[C@@H](CN(CCC(=O)OCCCCC)CCC(=O)OCCCCC)CO[C@H]12,M1512,NC[C@H]1CO[C@@H]2[C@@H](CN)CO[C@H]12,O5,C=CC(=O)OCCCCC,O5,C=CC(=O)OCCCCC,O11,C=CC(=O)OCCCCCCCCCCC,O11,C=CC(=O)OCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000170,CCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCC)c1cccc(OCCN(CCC(=O)OCCCCCCCCCCCCCC)C2=CC(=O)N(C3CCC(=O)NC3=O)C2=O)c1,M100,Nc1cccc(OCCNC2=CC(=O)N(C3CCC(=O)NC3=O)C2=O)c1,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,O14,C=CC(=O)OCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000171,CCCCCCCCCCCCCCCCCCCCCOC(=O)CCN1CC(c2ccnc(N(CCC(=O)OCCCCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCCCCC)n2)C1,M843,Nc1nccc(C2CNC2)n1,O21,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCC,O21,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCC,O21,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000172,CCCCCCCCCCCCCCCCCCCCOC(=O)CCN(c1ccc(OC)cc1)c1ccccc1N(CCC(=O)OCCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCCC,M274,COc1ccc(Nc2ccccc2N)cc1,O20,C=CC(=O)OCCCCCCCCCCCCCCCCCCCC,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000173,CCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCC)c1ccc(Cl)cc1CN(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC,M1778,NCc1cc(Cl)ccc1N,O13,C=CC(=O)OCCCCCCCCCCCCC,O13,C=CC(=O)OCCCCCCCCCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000174,CCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCC)C[C@H](CCSC)N(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,M1509,CSCC[C@H](N)CN,O10,C=CC(=O)OCCCCCCCCCC,O10,C=CC(=O)OCCCCCCCCCC,O13,C=CC(=O)OCCCCCCCCCCCCC,O13,C=CC(=O)OCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000175,CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCC)c1ccc2ccccc2n1,M501,NCCNc1ccc2ccccc2n1,O18,C=CC(=O)OCCCCCCCCCCCCCCCCCC,O18,C=CC(=O)OCCCCCCCCCCCCCCCCCC,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000176,CCCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCCCC)C1CC(N(CCC(=O)OCCCCCCCCCCCCCCCC)c2ccccc2)C1,M678,NC1CC(Nc2ccccc2)C1,O21,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCC,O21,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000177,CCCCCCCCCCCCCCCCCCOC(=O)CCN1CCc2sc(C(=O)NN(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)cc2C1,M1902,NNC(=O)c1cc2c(s1)CCNC2,O11,C=CC(=O)OCCCCCCCCCCC,O11,C=CC(=O)OCCCCCCCCCCC,O18,C=CC(=O)OCCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000178,CCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCC)c1ccc(N2CCN(CCC(=O)OCCCCCCCC)CC2=O)cn1,M1429,Nc1ccc(N2CCNCC2=O)cn1,O15,C=CC(=O)OCCCCCCCCCCCCCCC,O15,C=CC(=O)OCCCCCCCCCCCCCCC,O8,C=CC(=O)OCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000179,CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCCCCC)Cc1ccc2c(c1)CCN(CCC(=O)OCCCCCCCCCCC)C2,M1804,NCc1ccc2c(c1)CCNC2,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,O11,C=CC(=O)OCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000180,CCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCCC)C(C)(C)C(=O)N1CCN(CCC(=O)OCCCCCCCCC)CC1,M1817,CC(C)(N)C(=O)N1CCNCC1,O20,C=CC(=O)OCCCCCCCCCCCCCCCCCCCC,O20,C=CC(=O)OCCCCCCCCCCCCCCCCCCCC,O9,C=CC(=O)OCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000181,CCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCC)c1cccc(OC2CCN(CCC(=O)OCCCCCCCCCCC)CC2)c1,M923,Nc1cccc(OC2CCNCC2)c1,O15,C=CC(=O)OCCCCCCCCCCCCCCC,O15,C=CC(=O)OCCCCCCCCCCCCCCC,O11,C=CC(=O)OCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000182,CCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCC)c1ncccc1CN(CCC(=O)OCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCC,M1706,NCc1cccnc1N,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000183,CCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCCC)c1ccc(S(=O)(=O)NCCN(CCC(=O)OCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCC)cc1,M1303,NCCNS(=O)(=O)c1ccc(N)cc1,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,O20,C=CC(=O)OCCCCCCCCCCCCCCCCCCCC,O20,C=CC(=O)OCCCCCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000184,CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCCCCC)c1ccnc(C2CCCN2CCC(=O)OCCCCCCCC)n1,M772,Nc1ccnc(C2CCCN2)n1,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,O8,C=CC(=O)OCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
