record_id,study_id,publication_link,lnp_id,il_id,il_smiles,il_class,il_head_smiles,il_head_class,il_linker_smiles,il_linker_class,il_tail_count,il_tail1_id,il_tail1_smiles,il_tail1_class,il_tail2_id,il_tail2_smiles,il_tail2_class,il_tail3_id,il_tail3_smiles,il_tail3_class,il_tail4_id,il_tail4_smiles,il_tail4_class,il_tail5_id,il_tail5_smiles,il_tail5_class,il_tail6_id,il_tail6_smiles,il_tail6_class,il_architecture_type,helper_lipid_name,helper_lipid_smiles,helper_lipid_molratio,cholesterol_name,cholesterol_smiles,cholesterol_molratio,peg_lipid_name,peg_lipid_smiles,peg_lipid_molratio,peg_mw,il_molratio,il_to_nucleicacid_massratio,il_to_nucleicacid_chargeratio,total_lipid_to_cargo_ratio,total_flow_rate_ml_min,cargo_type,route_of_administration,model,model_type,model_target,particle_size_nm,pdi,zeta_potential_mv,zeta_potential_method,encapsulation_efficiency_percent,measured_pka,delivery_value,delivery_value_method,heavy_atoms,rings,aromatic_rings,rotatable_bonds,van_der_waals_molecular_volume,topological_polar_surface_area,hydrogen_bond_donors,hydrogen_bond_acceptors,logp,molar_refractivity,fraction_sp3_carbons,sp3_carbons,nitrogen_count,molecular_weight,has_ester,has_carbonate,has_disulfide,il_subclass,cellular_metabolic/uptake_%,GFP/MFI_transfection,protein_abundance_value,protein_abundance_value_method,mRNA_binding_efficiency_percent,editing_GFP-negative_cells_%,editing_Relative_FVII_EC50_mg_kg–1,uptake_Cy5-mLuc/LNPs_%,viability_IGROV-1_%,viability_MTT_0.5µg/mL,viability_MTT_5µg/mL,toxicity_CERA_μmol/L,toxicity_hemolysis_%,toxicity_UREA_μmol/L,toxicity_ALT_U/L,toxicity_AST_U/L,toxicity_BUN_mg/dL,delivery_relative_to_spikevax_value,il_head_architecture
LNPhub_R0004654,LNPhub_BL_2023,https://www.nature.com/articles/s41587-023-01679-x,LNPhub_BL_2023_LNP_000638,BL_A45-T5,CCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCC)CCC1CCCCN1CC(C)C)CCCCCC,Ugi-3CR,CC(C)CN1CCCCC1CCN,primary_tertiary,C=CC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)O,ester/carbonate acrylate,1,T5,CCCC#CCO,ricinoleic/aliphatic,,,,,,,,,,,,,,,,head–linker–tail,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,2000.0,35.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,in_vitro,,,,,,,0.609997278278434,normalized_luminescence,79.0,1.0,0.0,49.0,1108.862998,130.14,0.0,12.0,17.001,323.739,0.820895522,3.0,2.0,1109.669,True,True,False,biodegradable acrylate,,,,,,,,,,,,,,,,,,,cyclic-dendrimer
LNPhub_R0004655,LNPhub_BL_2023,https://www.nature.com/articles/s41587-023-01679-x,LNPhub_BL_2023_LNP_000639,BL_A18-T7,CCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCCC)CCN(C)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCCC)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCCC)CCCCCC,Ugi-3CR,CN(CCN)CCN,primary_tertiary,C=CC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)O,ester/carbonate acrylate,1,T7,CCCCCC#CCO,ricinoleic/aliphatic,,,,,,,,,,,,,,,,head–linker–tail,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,2000.0,35.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,in_vitro,,,,,,,2.2440901297905547,normalized_luminescence,148.0,0.0,0.0,102.0,2078.589896,257.04,0.0,23.0,32.267,604.577,0.808,4.0,3.0,2080.096,True,True,False,biodegradable acrylate,,,,,,,,,,,,,,,,,,,branched
LNPhub_R0004656,LNPhub_BL_2023,https://www.nature.com/articles/s41587-023-01679-x,LNPhub_BL_2023_LNP_000640,BL_A59-T2,CCCCCCCC/C=C\CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C\CCCCCCCC)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C\CCCCCCCC)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C\CCCCCCCC)CCCCCC,Ugi-3CR,C(CN)CN,primary,C=CC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)O,ester/carbonate acrylate,1,T2,CCCCCCCCC=CCCCCCCCCO,ricinoleic/aliphatic,,,,,,,,,,,,,,,,head–linker–tail,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,2000.0,35.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,in_vitro,,,,,,,-1.2550179194551108,normalized_luminescence,185.0,0.0,0.0,148.0,2604.2363,253.8,0.0,22.0,50.5405,781.833,0.852760736,4.0,2.0,2606.171,True,True,False,biodegradable acrylate,,,,,,,,,,,,,,,,,,,linear
LNPhub_R0004657,LNPhub_BL_2023,https://www.nature.com/articles/s41587-023-01679-x,LNPhub_BL_2023_LNP_000641,BL_A39-T1,CCCCCCCCCCCCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(CC2CCN(C)CC2)CC1)CCCCCC,Ugi-3CR,CN1CCC(CC1)CN2CCNCC2,secondary_tertiary,C=CC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)O,ester/carbonate acrylate,1,T1,CCCCCCCCCCCCCCCCCCO,ricinoleic/aliphatic,,,,,,,,,,,,,,,,head–linker–tail,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,2000.0,35.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,in_vitro,,,,,,,-1.6095485081612066,normalized_luminescence,59.0,2.0,0.0,39.0,831.7428232,71.55,0.0,8.0,13.3098,249.279,0.921568627,1.0,3.0,832.353,True,True,False,biodegradable acrylate,,,,,,,,,,,,,,,,,,,cyclic-dendrimer
LNPhub_R0004658,LNPhub_BL_2023,https://www.nature.com/articles/s41587-023-01679-x,LNPhub_BL_2023_LNP_000642,BL_A53-T3,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC(O)CC1)CCCCCC,Ugi-3CR,C1CNCCC1O,secondary,C=CC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)O,ester/carbonate acrylate,1,T3,CCCCCC=CCC=C=CCCCCCCCCO,ricinoleic/aliphatic,,,,,,,,,,,,,,,,head–linker–tail,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,2000.0,35.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,in_vitro,,,,,,,-1.1256950151688812,normalized_luminescence,52.0,1.0,0.0,35.0,731.6063893,85.3,1.0,7.0,12.3591,217.6708,0.822222222,1.0,1.0,732.144,True,True,False,biodegradable acrylate,,,,,,,,,,,,,,,,,,,cyclic
LNPhub_R0004659,LNPhub_BL_2023,https://www.nature.com/articles/s41587-023-01679-x,LNPhub_BL_2023_LNP_000643,BL_A72-T5,CCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC1c1ccccc1)CCCCCC,Ugi-3CR,C1=CC=C(C=C1)C2CCN2,secondary,C=CC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)O,ester/carbonate acrylate,1,T5,CCCC#CCO,ricinoleic/aliphatic,,,,,,,,,,,,,,,,head–linker–tail,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,2000.0,35.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,in_vitro,,,,,,,-0.8191949885514618,normalized_luminescence,43.0,2.0,1.0,23.0,595.4236739,65.07,0.0,6.0,9.3394,174.689,0.675675676,2.0,1.0,595.865,True,True,False,biodegradable acrylate,,,,,,,,,,,,,,,,,,,cyclic
LNPhub_R0004660,LNPhub_BL_2023,https://www.nature.com/articles/s41587-023-01679-x,LNPhub_BL_2023_LNP_000644,BL_A63-T5,CCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCC)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCC)CCN1CCN(CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCC)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCC)CC1)CCCCCC,Ugi-3CR,C(CNCCN1CCN(CCN)CC1)N,primary_secondary_tertiary,C=CC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)O,ester/carbonate acrylate,1,T5,CCCC#CCO,ricinoleic/aliphatic,,,,,,,,,,,,,,,,head–linker–tail,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,2000.0,35.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,in_vitro,,,,,,,1.2096902647828094,normalized_luminescence,180.0,1.0,0.0,119.0,2526.883619,325.35,0.0,30.0,36.04,728.78,0.8,5.0,5.0,2528.7,True,True,False,biodegradable acrylate,,,,,,,,,,,,,,,,,,,cyclic-dendrimer
LNPhub_R0004661,LNPhub_BL_2023,https://www.nature.com/articles/s41587-023-01679-x,LNPhub_BL_2023_LNP_000645,BL_A53-T1,CCCCCCCCCCCCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC(O)CC1)CCCCCC,Ugi-3CR,C1CNCCC1O,secondary,C=CC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)O,ester/carbonate acrylate,1,T1,CCCCCCCCCCCCCCCCCCO,ricinoleic/aliphatic,,,,,,,,,,,,,,,,head–linker–tail,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,2000.0,35.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,in_vitro,,,,,,,-0.9469899683625468,normalized_luminescence,52.0,1.0,0.0,37.0,735.6376894,85.3,1.0,7.0,12.8071,217.8588,0.911111111,1.0,1.0,736.176,True,True,False,biodegradable acrylate,,,,,,,,,,,,,,,,,,,cyclic
LNPhub_R0004662,LNPhub_BL_2023,https://www.nature.com/articles/s41587-023-01679-x,LNPhub_BL_2023_LNP_000646,BL_A16-T5,CCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCC)CCc1cn(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCC)cn1)CCCCCC,Ugi-3CR,C(CN)C1=CNC=N1,primary,C=CC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)O,ester/carbonate acrylate,1,T5,CCCC#CCO,ricinoleic/aliphatic,,,,,,,,,,,,,,,,head–linker–tail,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,2000.0,35.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,in_vitro,,,,,,,-0.2466712470136913,normalized_luminescence,107.0,1.0,1.0,69.0,1498.083221,206.55,0.0,18.0,22.4456,430.319,0.764044944,3.0,3.0,1499.161,True,True,False,biodegradable acrylate,,,,,,,,,,,,,,,,,,,cyclic
LNPhub_R0004663,LNPhub_BL_2023,https://www.nature.com/articles/s41587-023-01679-x,LNPhub_BL_2023_LNP_000647,BL_A50-T5,CCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCCCC1CO)CCCCCC,Ugi-3CR,C1CCNC(C1)CO,secondary,C=CC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)O,ester/carbonate acrylate,1,T5,CCCC#CCO,ricinoleic/aliphatic,,,,,,,,,,,,,,,,head–linker–tail,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,2000.0,35.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,in_vitro,,,,,,,-0.6494548710659382,normalized_luminescence,41.0,1.0,0.0,23.0,577.4342386,85.3,1.0,7.0,7.7392,165.6138,0.823529412,2.0,1.0,577.847,True,True,False,biodegradable acrylate,,,,,,,,,,,,,,,,,,,cyclic
LNPhub_R0004664,LNPhub_BL_2023,https://www.nature.com/articles/s41587-023-01679-x,LNPhub_BL_2023_LNP_000648,BL_A25-T2,CCCCCCCC/C=C\CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(c2cccnc2)CC1)CCCCCC,Ugi-3CR,C1=CC(N2CCNCC2)=CN=C1,secondary_tertiary,C=CC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)O,ester/carbonate acrylate,1,T2,CCCCCCCCC=CCCCCCCCCO,ricinoleic/aliphatic,,,,,,,,,,,,,,,,head–linker–tail,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,2000.0,35.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,in_vitro,,,,,,,1.5985846294867454,normalized_luminescence,57.0,2.0,1.0,37.0,795.6489228,81.2,0.0,8.0,13.3436,238.974,0.775510204,1.0,3.0,796.235,True,True,False,biodegradable acrylate,,,,,,,,,,,,,,,,,,,cyclic
LNPhub_R0004665,LNPhub_BL_2023,https://www.nature.com/articles/s41587-023-01679-x,LNPhub_BL_2023_LNP_000649,BL_A37-T6,CCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCC)CCN1CCCCN(C)CC1)CCCCCC,Ugi-3CR,CN1CCCCN(CCN)CC1,primary_tertiary,C=CC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)O,ester/carbonate acrylate,1,T6,CCCCC#CCO,ricinoleic/aliphatic,,,,,,,,,,,,,,,,head–linker–tail,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,2000.0,35.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,in_vitro,,,,,,,1.7358290457243233,normalized_luminescence,80.0,1.0,0.0,49.0,1123.873897,133.38,0.0,13.0,15.9082,327.477,0.820895522,2.0,3.0,1124.684,True,True,False,biodegradable acrylate,,,,,,,,,,,,,,,,,,,macrocyclic
LNPhub_R0004666,LNPhub_BL_2023,https://www.nature.com/articles/s41587-023-01679-x,LNPhub_BL_2023_LNP_000650,BL_A25-T5,CCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(c2ccncc2)CC1)CCCCCC,Ugi-3CR,C1=CC(N2CCNCC2)=CN=C1,secondary_tertiary,C=CC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)O,ester/carbonate acrylate,1,T5,CCCC#CCO,ricinoleic/aliphatic,,,,,,,,,,,,,,,,head–linker–tail,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,2000.0,35.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,in_vitro,,,,,,,0.6837619161318647,normalized_luminescence,45.0,2.0,1.0,23.0,625.445472,81.2,0.0,8.0,8.1096,182.206,0.702702703,1.0,3.0,625.895,True,True,False,biodegradable acrylate,,,,,,,,,,,,,,,,,,,cyclic
LNPhub_R0004667,LNPhub_BL_2023,https://www.nature.com/articles/s41587-023-01679-x,LNPhub_BL_2023_LNP_000651,BL_A25-T9,CCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(c2ccncc2)CC1)CCCCCC,Ugi-3CR,C1=CC(N2CCNCC2)=CN=C1,secondary_tertiary,C=CC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)O,ester/carbonate acrylate,1,T9,CCCCC#CCCO,ricinoleic/aliphatic,,,,,,,,,,,,,,,,head–linker–tail,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,2000.0,35.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,in_vitro,,,,,,,1.0187313516496446,normalized_luminescence,47.0,2.0,1.0,25.0,653.4767721,81.2,0.0,8.0,8.8898,191.44,0.717948718,1.0,3.0,653.949,True,True,False,biodegradable acrylate,,,,,,,,,,,,,,,,,,,cyclic
